Checked,Protein FDR Confidence: Combined,Master,Accession,Description,Coverage [%],# Peptides,# PSMs,# Unique Peptides,Sum PEP Score,# AAs,MW [kDa],calc. pI,Score Sequest HT: Sequest HT,# Peptides (by Search Engine): Sequest HT,# Protein Groups
FALSE,High,Master Protein,Q96GQ7,Probable ATP-dependent RNA helicase DDX27 OS=Homo sapiens OX=9606 GN=DDX27 PE=1 SV=2,1,1,1,1,2.205,796,89.8,9.28,0,1,1
FALSE,High,Master Protein,Q5TH30,N-myc downstream-regulated gene 3 protein OS=Homo sapiens OX=9606 GN=NDRG3 PE=1 SV=1,4,1,1,1,2.204,388,42.8,5.33,0,1,1
FALSE,High,Master Protein,C9J3L8,Translocon-associated protein subunit alpha OS=Homo sapiens OX=9606 GN=SSR1 PE=1 SV=1,3,1,1,1,2.184,265,29.6,4.3,0,1,1
FALSE,High,Master Protein,F8W895,G patch domain-containing protein 4 (Fragment) OS=Homo sapiens OX=9606 GN=GPATCH4 PE=1 SV=1,4,1,1,1,2.175,264,29.4,9.51,0,1,1
FALSE,High,Master Protein,Q9Y6X6,Unconventional myosin-XVI OS=Homo sapiens OX=9606 GN=MYO16 PE=1 SV=3,1,1,1,1,2.172,1858,206,6.81,0,1,1
FALSE,High,Master Protein,D6R9X9,Ribosomal protein L37 OS=Homo sapiens OX=9606 GN=RPL37 PE=1 SV=1,14,1,1,1,2.17,74,8.5,10.35,2.3,1,1
FALSE,High,Master Protein,Q7RTS9,Dymeclin OS=Homo sapiens OX=9606 GN=DYM PE=1 SV=1,1,1,1,1,2.169,669,75.9,5.86,0,1,1
FALSE,High,Master Protein,Q96A33,PAT complex subunit CCDC47 OS=Homo sapiens OX=9606 GN=CCDC47 PE=1 SV=1,3,1,1,1,2.168,483,55.8,4.87,0,1,1
FALSE,High,Master Protein,H3BRI0,Cytochrome c oxidase polypeptide Va OS=Homo sapiens OX=9606 GN=COX5A PE=1 SV=1,20,1,1,1,2.157,84,9.3,6.52,0,1,1
FALSE,High,Master Protein,P25787,Proteasome subunit alpha type-2 OS=Homo sapiens OX=9606 GN=PSMA2 PE=1 SV=2,9,1,1,1,2.15,234,25.9,7.43,0,1,1
FALSE,High,Master Protein,I3L2M4,Brain-specific angiogenesis inhibitor 1-associated protein 2 (Fragment) OS=Homo sapiens OX=9606 GN=BAIAP2 PE=1 SV=1,12,1,1,1,2.148,234,26,8.56,0,1,1
FALSE,High,Master Protein,Q9Y366,Intraflagellar transport protein 52 homolog OS=Homo sapiens OX=9606 GN=IFT52 PE=1 SV=3,2,1,1,1,2.138,437,49.7,5.26,0,1,1
FALSE,High,Master Protein,A0A7P0TAY5,"Alpha-aminoadipic semialdehyde synthase, mitochondrial OS=Homo sapiens OX=9606 GN=AASS PE=1 SV=1",4,1,1,1,2.122,414,45.1,6.15,0,1,1
FALSE,High,Master Protein,C9J544,Periodic tryptophan protein 2 homolog (Fragment) OS=Homo sapiens OX=9606 GN=PWP2 PE=1 SV=8,4,1,1,1,2.121,186,20,9.48,0,1,1
FALSE,High,Master Protein,J3KMZ8,Zinc finger protein ubi-d4 OS=Homo sapiens OX=9606 GN=DPF2 PE=1 SV=1,4,1,1,1,2.121,405,45.8,6.98,0,1,1
FALSE,High,Master Protein,Q9ULC4,Malignant T-cell-amplified sequence 1 OS=Homo sapiens OX=9606 GN=MCTS1 PE=1 SV=1,7,1,1,1,2.115,181,20.5,8.82,0,1,1
FALSE,High,Master Protein,O15144,Actin-related protein 2/3 complex subunit 2 OS=Homo sapiens OX=9606 GN=ARPC2 PE=1 SV=1,3,1,1,1,2.106,300,34.3,7.36,0,1,1
FALSE,High,Master Protein,Q9NW08,DNA-directed RNA polymerase III subunit RPC2 OS=Homo sapiens OX=9606 GN=POLR3B PE=1 SV=2,1,1,1,1,2.101,1133,127.7,8.5,0,1,1
FALSE,High,Master Protein,A0A494C160,Cytochrome c oxidase subunit 6B1 (Fragment) OS=Homo sapiens OX=9606 GN=COX6B1 PE=1 SV=1,20,1,1,1,2.098,54,6.3,8.32,0,1,1
FALSE,High,Master Protein,P16949,Stathmin OS=Homo sapiens OX=9606 GN=STMN1 PE=1 SV=3,6,1,1,1,2.097,149,17.3,5.97,0,1,1
FALSE,High,Master Protein,Q6IPR3,tRNA wybutosine-synthesizing protein 3 homolog OS=Homo sapiens OX=9606 GN=TYW3 PE=1 SV=2,7,1,1,1,2.095,259,29.8,7.68,0,1,1
FALSE,High,Master Protein,Q09472,Histone acetyltransferase p300 OS=Homo sapiens OX=9606 GN=EP300 PE=1 SV=2,1,1,1,1,2.08,2414,264,8.5,0,1,1
FALSE,High,Master Protein,B0QY34,Casein kinase I isoform epsilon OS=Homo sapiens OX=9606 GN=CSNK1E PE=1 SV=1,4,1,1,1,2.073,336,38.4,9.28,0,1,1
FALSE,High,Master Protein,G3V3H3,Kinesin light chain OS=Homo sapiens OX=9606 GN=KLC1 PE=1 SV=1,2,1,1,1,2.07,609,68.7,5.96,2.37,1,1
FALSE,High,Master Protein,Q13232,Nucleoside diphosphate kinase 3 OS=Homo sapiens OX=9606 GN=NME3 PE=1 SV=2,8,1,1,1,2.069,169,19,7.84,0,1,1
FALSE,High,Master Protein,A0A5K1VW85,Cell division control protein 45 homolog OS=Homo sapiens OX=9606 GN=CDC45 PE=1 SV=1,2,1,1,1,2.065,398,46,7.99,0,1,1
FALSE,High,Master Protein,M0QXM4,Amino acid transporter OS=Homo sapiens OX=9606 GN=SLC1A5 PE=1 SV=1,4,1,1,1,2.062,365,39.4,5.66,1.62,1,1
FALSE,High,Master Protein,M0QXG8,Glomulin (Fragment) OS=Homo sapiens OX=9606 GN=GLMN PE=1 SV=2,3,1,1,1,2.058,297,34.2,6.24,0,1,1
FALSE,High,Master Protein,O94919,Endonuclease domain-containing 1 protein OS=Homo sapiens OX=9606 GN=ENDOD1 PE=1 SV=2,2,1,1,1,2.056,500,55,5.71,0,1,1
FALSE,High,Master Protein,Q15051,IQ calmodulin-binding motif-containing protein 1 OS=Homo sapiens OX=9606 GN=IQCB1 PE=1 SV=1,2,1,1,1,2.052,598,68.9,9.1,0,1,1
FALSE,High,Master Protein,Q8NBQ5,Estradiol 17-beta-dehydrogenase 11 OS=Homo sapiens OX=9606 GN=HSD17B11 PE=1 SV=3,3,1,1,1,2.036,300,32.9,9.07,0,1,1
FALSE,High,Master Protein,Q7Z7A3,Cytoplasmic tRNA 2-thiolation protein 1 OS=Homo sapiens OX=9606 GN=CTU1 PE=1 SV=1,7,1,1,1,2.024,348,36.4,9.2,0,1,1
FALSE,High,Master Protein,Q96HW7,Integrator complex subunit 4 OS=Homo sapiens OX=9606 GN=INTS4 PE=1 SV=2,2,1,1,1,2.017,963,108.1,6.44,0,1,1
FALSE,High,Master Protein,O94829,Importin-13 OS=Homo sapiens OX=9606 GN=IPO13 PE=1 SV=3,2,1,1,1,2.017,963,108.1,5.3,0,1,1
FALSE,High,Master Protein,P27695,DNA-(apurinic or apyrimidinic site) endonuclease OS=Homo sapiens OX=9606 GN=APEX1 PE=1 SV=2,5,1,1,1,2.016,318,35.5,8.12,0,1,1
FALSE,High,Master Protein,A0A6Q8PFG8,Protein O-mannose kinase (Fragment) OS=Homo sapiens OX=9606 GN=POMK PE=1 SV=1,9,1,1,1,2.015,256,29.3,5.24,0,1,1
FALSE,High,Master Protein,Q9HAH7,Probable fibrosin-1 OS=Homo sapiens OX=9606 GN=FBRS PE=1 SV=3,3,1,1,1,2.013,460,48.4,9.95,0,1,1
FALSE,High,Master Protein,E9PLX0,Calpain-1 catalytic subunit (Fragment) OS=Homo sapiens OX=9606 GN=CAPN1 PE=1 SV=1,15,1,1,1,2.01,122,13.6,7.77,0,1,1
FALSE,High,Master Protein,F8VUA2,Charged multivesicular body protein 1a OS=Homo sapiens OX=9606 GN=CHMP1A PE=1 SV=1,4,1,1,1,1.999,181,19.5,9.25,1.69,1,1
FALSE,High,Master Protein,O95639,Cleavage and polyadenylation specificity factor subunit 4 OS=Homo sapiens OX=9606 GN=CPSF4 PE=1 SV=1,4,1,1,1,1.998,269,30.2,8.31,0,1,1
FALSE,High,Master Protein,O43681,ATPase GET3 OS=Homo sapiens OX=9606 GN=GET3 PE=1 SV=2,3,1,1,1,1.993,348,38.8,4.91,1.64,1,1
FALSE,High,Master Protein,C9J2V2,NF-kappa-B essential modulator (Fragment) OS=Homo sapiens OX=9606 GN=IKBKG PE=1 SV=1,8,1,1,1,1.989,195,22.2,5.39,0,1,1
FALSE,High,Master Protein,Q9Y2W2,WW domain-binding protein 11 OS=Homo sapiens OX=9606 GN=WBP11 PE=1 SV=1,2,1,1,1,1.972,641,70,8.38,0,1,1
FALSE,High,Master Protein,A0A6Q8PFT9,E3 ubiquitin-protein ligase LRSAM1 OS=Homo sapiens OX=9606 GN=LRSAM1 PE=1 SV=1,2,1,1,1,1.968,663,76.3,5.91,0,1,1
FALSE,High,Master Protein,Q14146,Unhealthy ribosome biogenesis protein 2 homolog OS=Homo sapiens OX=9606 GN=URB2 PE=1 SV=2,1,1,1,1,1.967,1524,170.4,7.31,1.81,1,1
FALSE,High,Master Protein,A0A5S6SZ32,DNA-directed primase/polymerase protein OS=Homo sapiens OX=9606 GN=PRIMPOL PE=1 SV=1,2,1,1,1,1.959,431,49,4.82,0,1,1
FALSE,High,Master Protein,Q9UHR6,Zinc finger HIT domain-containing protein 2 OS=Homo sapiens OX=9606 GN=ZNHIT2 PE=1 SV=1,2,1,1,1,1.937,403,42.9,5.99,0,1,1
FALSE,High,Master Protein,H0YCS9,Ethylmalonyl-CoA decarboxylase (Fragment) OS=Homo sapiens OX=9606 GN=ECHDC1 PE=1 SV=1,8,1,1,1,1.936,100,10.8,10.2,1.7,1,1
FALSE,High,Master Protein,P14373,Zinc finger protein RFP OS=Homo sapiens OX=9606 GN=TRIM27 PE=1 SV=1,2,1,1,1,1.933,513,58.5,6.21,0,1,1
FALSE,High,Master Protein,O75319,RNA/RNP complex-1-interacting phosphatase OS=Homo sapiens OX=9606 GN=DUSP11 PE=1 SV=2,5,1,1,1,1.928,377,43.7,9.29,0,1,1
FALSE,High,Master Protein,Q8NDZ2,SUMO-interacting motif-containing protein 1 OS=Homo sapiens OX=9606 GN=SIMC1 PE=1 SV=3,2,1,1,1,1.926,872,96.8,6.57,0,1,1
FALSE,High,Master Protein,D6RDN0,Protein CDV3 homolog OS=Homo sapiens OX=9606 GN=CDV3 PE=1 SV=1,21,1,1,1,1.925,108,11.7,5.24,0,1,1
FALSE,High,Master Protein,P28331,"NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFS1 PE=1 SV=3",2,1,1,1,1.924,727,79.4,6.23,0,1,1
FALSE,High,Master Protein,P11172,Uridine 5'-monophosphate synthase OS=Homo sapiens OX=9606 GN=UMPS PE=1 SV=1,2,1,1,1,1.922,480,52.2,7.24,0,1,1
FALSE,High,Master Protein,B0QY95,Mitochondrial dynamics protein MID51 OS=Homo sapiens OX=9606 GN=MIEF1 PE=1 SV=1,4,1,1,1,1.906,478,53.3,9.16,0,1,1
FALSE,High,Master Protein,Q9BRZ2,E3 ubiquitin-protein ligase TRIM56 OS=Homo sapiens OX=9606 GN=TRIM56 PE=1 SV=3,2,1,1,1,1.9,755,81.4,7.74,0,1,1
FALSE,High,Master Protein,J3KNF4,Superoxide dismutase copper chaperone OS=Homo sapiens OX=9606 GN=CCS PE=1 SV=1,3,1,1,1,1.898,255,27.1,5.9,0,1,1
FALSE,High,Master Protein,Q96DF8,Splicing factor ESS-2 homolog OS=Homo sapiens OX=9606 GN=ESS2 PE=1 SV=1,4,1,1,1,1.898,476,52.5,7.56,0,1,1
FALSE,High,Master Protein,P45974,Ubiquitin carboxyl-terminal hydrolase 5 OS=Homo sapiens OX=9606 GN=USP5 PE=1 SV=2,3,1,1,1,1.894,858,95.7,5.03,0,1,1
FALSE,High,Master Protein,B8ZZ85,"Gem (Nuclear organelle) associated protein 6, isoform CRA_b OS=Homo sapiens OX=9606 GN=GEMIN6 PE=1 SV=1",11,1,1,1,1.877,111,12.4,6.51,0,1,1
FALSE,High,Master Protein,Q5MNZ6,WD repeat domain phosphoinositide-interacting protein 3 OS=Homo sapiens OX=9606 GN=WDR45B PE=1 SV=2,4,1,1,1,1.869,344,38.1,7.59,0,1,1
FALSE,High,Master Protein,U3KQ07,Protein C10 OS=Homo sapiens OX=9606 GN=C12orf57 PE=1 SV=1,17,1,1,1,1.865,103,10.5,5.11,0,1,1
FALSE,High,Master Protein,O95382,Mitogen-activated protein kinase kinase kinase 6 OS=Homo sapiens OX=9606 GN=MAP3K6 PE=1 SV=3,1,1,1,1,1.865,1288,142.5,7.11,0,1,1
FALSE,High,Master Protein,Q99523,Sortilin OS=Homo sapiens OX=9606 GN=SORT1 PE=1 SV=3,4,1,1,1,1.861,831,92,5.74,0,1,1
FALSE,High,Master Protein,G3XAN8,Mitochondrial import inner membrane translocase subunit OS=Homo sapiens OX=9606 GN=TIMM8B PE=1 SV=1,11,1,1,1,1.857,98,11.1,8.1,0,1,1
FALSE,High,Master Protein,A0A5H1ZRP4,Negative elongation factor B OS=Homo sapiens OX=9606 GN=NELFB PE=1 SV=1,1,1,1,1,1.856,628,70,6.04,0,1,1
FALSE,High,Master Protein,P49736,DNA replication licensing factor MCM2 OS=Homo sapiens OX=9606 GN=MCM2 PE=1 SV=4,2,1,1,1,1.846,904,101.8,5.52,0,1,1
FALSE,High,Master Protein,O14965,Aurora kinase A OS=Homo sapiens OX=9606 GN=AURKA PE=1 SV=3,5,1,1,1,1.844,403,45.8,9.39,0,1,1
FALSE,High,Master Protein,Q9BWJ5,Splicing factor 3B subunit 5 OS=Homo sapiens OX=9606 GN=SF3B5 PE=1 SV=1,10,1,1,1,1.84,86,10.1,6.35,0,1,1
FALSE,High,Master Protein,Q6AZZ1,E3 ubiquitin-protein ligase TRIM68 OS=Homo sapiens OX=9606 GN=TRIM68 PE=1 SV=1,4,1,1,1,1.84,485,56.2,6.48,0,1,1
FALSE,High,Master Protein,P98175,RNA-binding protein 10 OS=Homo sapiens OX=9606 GN=RBM10 PE=1 SV=3,1,1,1,1,1.82,930,103.5,5.97,0,1,1
FALSE,High,Master Protein,Q9BXJ9,"N-alpha-acetyltransferase 15, NatA auxiliary subunit OS=Homo sapiens OX=9606 GN=NAA15 PE=1 SV=1",1,1,1,1,1.819,866,101.2,7.42,0,1,1
FALSE,High,Master Protein,J3KMZ7,Integrator complex subunit 2 OS=Homo sapiens OX=9606 GN=INTS2 PE=1 SV=1,2,1,1,1,1.816,1196,133.3,6.05,0,1,1
FALSE,High,Master Protein,J3QL99,Mitochondrial enolase superfamily member 1 OS=Homo sapiens OX=9606 GN=ENOSF1 PE=1 SV=1,11,1,1,1,1.809,179,20,9.55,0,1,1
FALSE,High,Master Protein,O95707,Ribonuclease P protein subunit p29 OS=Homo sapiens OX=9606 GN=POP4 PE=1 SV=2,5,1,1,1,1.801,220,25.4,10.07,0,1,1
FALSE,High,Master Protein,Q17RB0,Retrotransposon Gag-like protein 8B OS=Homo sapiens OX=9606 GN=RTL8B PE=1 SV=1,6,1,1,1,1.801,113,13.2,5.27,0,1,1
FALSE,High,Master Protein,G3V2Z6,Epimerase family protein SDR39U1 (Fragment) OS=Homo sapiens OX=9606 GN=SDR39U1 PE=1 SV=8,10,1,1,1,1.798,128,13.1,11.63,0,1,1
FALSE,High,Master Protein,M0R261,6-phosphogluconolactonase (Fragment) OS=Homo sapiens OX=9606 GN=PGLS PE=1 SV=1,7,1,1,1,1.794,216,23,5.86,0,1,1
FALSE,High,Master Protein,Q9UKL0,REST corepressor 1 OS=Homo sapiens OX=9606 GN=RCOR1 PE=1 SV=2,1,1,1,1,1.794,485,53.3,7.03,0,1,1
FALSE,High,Master Protein,E9PM91,DNA polymerase delta subunit 3 (Fragment) OS=Homo sapiens OX=9606 GN=POLD3 PE=1 SV=1,11,1,1,1,1.792,111,12.2,8.87,0,1,1
FALSE,High,Master Protein,C9JA85,Diacylglycerol lipase-beta (Fragment) OS=Homo sapiens OX=9606 GN=DAGLB PE=1 SV=1,6,1,1,1,1.788,149,16.4,8.51,0,1,1
FALSE,High,Master Protein,O75818,Ribonuclease P protein subunit p40 OS=Homo sapiens OX=9606 GN=RPP40 PE=1 SV=3,2,1,1,1,1.786,363,41.8,6.67,0,1,1
FALSE,High,Master Protein,Q14012,Calcium/calmodulin-dependent protein kinase type 1 OS=Homo sapiens OX=9606 GN=CAMK1 PE=1 SV=1,3,1,1,1,1.786,370,41.3,5.29,0,1,1
FALSE,High,Master Protein,Q9ULK4,Mediator of RNA polymerase II transcription subunit 23 OS=Homo sapiens OX=9606 GN=MED23 PE=1 SV=2,1,1,1,1,1.781,1368,156.4,7.4,0,1,1
FALSE,High,Master Protein,A6NFI3,Zinc finger protein 316 OS=Homo sapiens OX=9606 GN=ZNF316 PE=1 SV=1,2,1,1,1,1.767,1004,108.4,5.31,0,1,1
FALSE,High,Master Protein,Q6PID8,Kelch domain-containing protein 10 OS=Homo sapiens OX=9606 GN=KLHDC10 PE=1 SV=1,3,1,1,1,1.767,442,49.1,9.38,0,1,1
FALSE,High,Master Protein,O43395,U4/U6 small nuclear ribonucleoprotein Prp3 OS=Homo sapiens OX=9606 GN=PRPF3 PE=1 SV=2,2,1,1,1,1.766,683,77.5,9.5,0,1,1
FALSE,High,Master Protein,Q96KC8,DnaJ homolog subfamily C member 1 OS=Homo sapiens OX=9606 GN=DNAJC1 PE=1 SV=1,3,1,1,1,1.765,554,63.8,8.63,0,1,1
FALSE,High,Master Protein,Q9H270,Vacuolar protein sorting-associated protein 11 homolog OS=Homo sapiens OX=9606 GN=VPS11 PE=1 SV=1,1,1,1,1,1.76,941,107.8,7.05,0,1,1
FALSE,High,Master Protein,Q8NBJ5,Procollagen galactosyltransferase 1 OS=Homo sapiens OX=9606 GN=COLGALT1 PE=1 SV=1,2,1,1,1,1.757,622,71.6,7.31,0,1,1
FALSE,High,Master Protein,H0YNG3,Signal peptidase complex catalytic subunit SEC11 OS=Homo sapiens OX=9606 GN=SEC11A PE=1 SV=1,7,1,1,1,1.754,163,18.6,9.55,0,1,1
FALSE,High,Master Protein,Q96S52,GPI transamidase component PIG-S OS=Homo sapiens OX=9606 GN=PIGS PE=1 SV=3,1,1,1,1,1.75,555,61.6,6.49,0,1,1
FALSE,High,Master Protein,P19388,"DNA-directed RNA polymerases I, II, and III subunit RPABC1 OS=Homo sapiens OX=9606 GN=POLR2E PE=1 SV=4",4,1,1,1,1.749,210,24.5,5.95,1.72,1,1
FALSE,High,Master Protein,Q5JPH6,"Probable glutamate--tRNA ligase, mitochondrial OS=Homo sapiens OX=9606 GN=EARS2 PE=1 SV=2",5,1,1,1,1.741,523,58.7,8.76,0,1,1
FALSE,High,Master Protein,A0A499FJY3,RNA-binding protein 15 OS=Homo sapiens OX=9606 GN=RBM15 PE=1 SV=1,1,1,1,1,1.741,925,101.3,9.96,0,1,1
FALSE,High,Master Protein,Q9Y2Q3,Glutathione S-transferase kappa 1 OS=Homo sapiens OX=9606 GN=GSTK1 PE=1 SV=3,11,1,1,1,1.739,226,25.5,8.41,0,1,1
FALSE,High,Master Protein,H0Y4K0,Ubiquitin carboxyl-terminal hydrolase isozyme L5 (Fragment) OS=Homo sapiens OX=9606 GN=UCHL5 PE=1 SV=1,14,1,1,1,1.739,99,11.7,6.55,0,1,1
FALSE,High,Master Protein,A0A3B3IRQ9,Double-stranded RNA-specific adenosine deaminase (Fragment) OS=Homo sapiens OX=9606 GN=ADAR PE=1 SV=1,1,1,1,1,1.737,1158,128.3,8.62,0,1,1
FALSE,High,Master Protein,A0A7P0T861,Calreticulin OS=Homo sapiens OX=9606 GN=CALR PE=1 SV=1,6,1,1,1,1.734,356,40.8,4.93,0,1,1
FALSE,High,Master Protein,Q9P2D3,HEAT repeat-containing protein 5B OS=Homo sapiens OX=9606 GN=HEATR5B PE=1 SV=2,1,1,1,1,1.734,2071,224.2,7.17,0,1,1
FALSE,High,Master Protein,Q9HCG8,Pre-mRNA-splicing factor CWC22 homolog OS=Homo sapiens OX=9606 GN=CWC22 PE=1 SV=3,1,1,1,1,1.731,908,105.4,7.03,0,1,1
FALSE,High,Master Protein,A0A286YFL8,Palmitoyl-protein hydrolase 1 (Fragment) OS=Homo sapiens OX=9606 GN=PPT1 PE=1 SV=1,5,1,1,1,1.724,323,35.7,8.44,0,1,1
FALSE,High,Master Protein,Q9Y6A4,Cilia- and flagella-associated protein 20 OS=Homo sapiens OX=9606 GN=CFAP20 PE=1 SV=1,6,1,1,1,1.722,193,22.8,9.76,0,1,1
FALSE,High,Master Protein,Q2TAA2,Isoamyl acetate-hydrolyzing esterase 1 homolog OS=Homo sapiens OX=9606 GN=IAH1 PE=1 SV=1,7,1,1,1,1.722,248,27.6,5.3,0,1,1
FALSE,High,Master Protein,Q9BWD1,"Acetyl-CoA acetyltransferase, cytosolic OS=Homo sapiens OX=9606 GN=ACAT2 PE=1 SV=2",3,1,1,1,1.719,397,41.3,6.92,0,1,1
FALSE,High,Master Protein,Q13409,Cytoplasmic dynein 1 intermediate chain 2 OS=Homo sapiens OX=9606 GN=DYNC1I2 PE=1 SV=3,3,1,1,1,1.716,638,71.4,5.2,0,1,1
FALSE,High,Master Protein,Q9UJC3,Protein Hook homolog 1 OS=Homo sapiens OX=9606 GN=HOOK1 PE=1 SV=2,1,1,1,1,1.713,728,84.6,5.15,0,1,1
FALSE,High,Master Protein,P48775,"Tryptophan 2,3-dioxygenase OS=Homo sapiens OX=9606 GN=TDO2 PE=1 SV=1",4,1,1,1,1.712,406,47.8,6.93,0,1,1
FALSE,High,Master Protein,Q9UPT5,Exocyst complex component 7 OS=Homo sapiens OX=9606 GN=EXOC7 PE=1 SV=3,2,1,1,1,1.711,735,83.3,6.79,0,1,1
FALSE,High,Master Protein,Q8WUM0,Nuclear pore complex protein Nup133 OS=Homo sapiens OX=9606 GN=NUP133 PE=1 SV=2,1,1,1,1,1.71,1156,128.9,5.1,0,1,1
FALSE,High,Master Protein,Q9Y6J9,TAF6-like RNA polymerase II p300/CBP-associated factor-associated factor 65 kDa subunit 6L OS=Homo sapiens OX=9606 GN=TAF6L PE=1 SV=1,3,1,1,1,1.708,622,67.8,8.97,0,1,1
FALSE,High,Master Protein,Q9BZR9,E3 ubiquitin-protein ligase TRIM8 OS=Homo sapiens OX=9606 GN=TRIM8 PE=1 SV=2,3,1,1,1,1.704,551,61.4,7.43,0,1,1
FALSE,High,Master Protein,F5GZG1,Ras-related protein Rap-1b (Fragment) OS=Homo sapiens OX=9606 GN=RAP1B PE=1 SV=8,10,1,1,1,1.703,121,13.8,4.94,0,1,1
FALSE,High,Master Protein,Q9UJU6,Drebrin-like protein OS=Homo sapiens OX=9606 GN=DBNL PE=1 SV=1,4,1,1,1,1.698,430,48.2,5.05,0,1,1
FALSE,High,Master Protein,B0QZK4,Heterochromatin protein 1-binding protein 3 (Fragment) OS=Homo sapiens OX=9606 GN=HP1BP3 PE=1 SV=1,4,1,1,1,1.698,253,28.5,9.88,0,1,1
FALSE,High,Master Protein,A0A3B3IS79,Protein phosphatase Slingshot homolog 2 OS=Homo sapiens OX=9606 GN=SSH2 PE=1 SV=1,1,1,1,1,1.688,1429,158.8,5.53,0,1,1
FALSE,High,Master Protein,Q7Z7H5,Transmembrane emp24 domain-containing protein 4 OS=Homo sapiens OX=9606 GN=TMED4 PE=1 SV=1,3,1,1,1,1.679,227,25.9,8.28,0,1,1
FALSE,High,Master Protein,Q5HYY5,Selenocysteine insertion sequence-binding protein 2 (Fragment) OS=Homo sapiens OX=9606 GN=SECISBP2 PE=1 SV=1,5,1,1,1,1.671,275,30.5,9.39,0,1,1
FALSE,High,Master Protein,E7ENQ1,Mitogen-activated protein kinase kinase kinase kinase 4 OS=Homo sapiens OX=9606 GN=MAP4K4 PE=1 SV=1,1,1,1,1,1.668,1154,132.1,7.53,0,1,1
FALSE,High,Master Protein,H3BPK7,Alanine--tRNA ligase OS=Homo sapiens OX=9606 GN=AARS1 PE=1 SV=4,2,1,1,1,1.667,999,110.1,5.67,0,1,1
FALSE,High,Master Protein,Q96JG8,Melanoma-associated antigen D4 OS=Homo sapiens OX=9606 GN=MAGED4 PE=1 SV=3,2,1,1,1,1.647,741,81.3,6.79,0,1,1
FALSE,High,Master Protein,Q92989,Polyribonucleotide 5'-hydroxyl-kinase Clp1 OS=Homo sapiens OX=9606 GN=CLP1 PE=1 SV=1,2,1,1,1,1.643,425,47.6,6.62,0,1,1
FALSE,High,Master Protein,A0A494C1T9,Protein FAM83H OS=Homo sapiens OX=9606 GN=FAM83H PE=1 SV=1,2,1,1,1,1.632,1380,149,6.71,0,1,1
FALSE,High,Master Protein,Q8IWC1,MAP7 domain-containing protein 3 OS=Homo sapiens OX=9606 GN=MAP7D3 PE=1 SV=2,1,1,1,1,1.63,876,98.4,9.32,0,1,1
FALSE,High,Master Protein,Q8WUK0,Phosphatidylglycerophosphatase and protein-tyrosine phosphatase 1 OS=Homo sapiens OX=9606 GN=PTPMT1 PE=1 SV=1,6,1,1,1,1.629,201,22.8,9.77,0,1,1
FALSE,High,Master Protein,P20073,Annexin A7 OS=Homo sapiens OX=9606 GN=ANXA7 PE=1 SV=3,3,1,1,1,1.628,488,52.7,5.68,0,1,1
FALSE,High,Master Protein,E5RI16,CYFIP-related Rac1 interactor B (Fragment) OS=Homo sapiens OX=9606 GN=CYRIB PE=1 SV=1,12,1,1,1,1.625,155,17.5,5,0,1,1
FALSE,High,Master Protein,Q9Y3C8,Ubiquitin-fold modifier-conjugating enzyme 1 OS=Homo sapiens OX=9606 GN=UFC1 PE=1 SV=3,5,1,1,1,1.62,167,19.4,7.4,0,1,1
FALSE,High,Master Protein,A0A0A0MSH6,Lipid droplet-associated hydrolase OS=Homo sapiens OX=9606 GN=LDAH PE=1 SV=1,4,1,1,1,1.618,283,32.7,5.83,1.6,1,1
FALSE,High,Master Protein,M0QXH4,Hyaluronan synthase 1 OS=Homo sapiens OX=9606 GN=HAS1 PE=1 SV=1,4,1,2,1,1.615,214,23.6,4.89,0,1,1
FALSE,High,Master Protein,Q8NHP6,Motile sperm domain-containing protein 2 OS=Homo sapiens OX=9606 GN=MOSPD2 PE=1 SV=1,3,1,1,1,1.612,518,59.7,5.96,0,1,1
FALSE,High,Master Protein,H7C561,Splicing factor 1 (Fragment) OS=Homo sapiens OX=9606 GN=SF1 PE=1 SV=8,4,1,1,1,1.611,291,30.1,9.1,0,1,1
FALSE,High,Master Protein,Q86XN8,RNA-binding protein MEX3D OS=Homo sapiens OX=9606 GN=MEX3D PE=1 SV=3,2,1,1,1,1.609,651,64.8,5.35,0,1,1
FALSE,High,Master Protein,Q8TAP8,Protein phosphatase 1 regulatory subunit 35 OS=Homo sapiens OX=9606 GN=PPP1R35 PE=1 SV=1,9,1,1,1,1.599,253,27.9,8.68,0,1,1
FALSE,High,Master Protein,H3BUB6,Secretory carrier-associated membrane protein (Fragment) OS=Homo sapiens OX=9606 GN=SCAMP2 PE=1 SV=1,5,1,1,1,1.596,254,28.6,6.55,0,1,1
FALSE,High,Master Protein,P00167,Cytochrome b5 OS=Homo sapiens OX=9606 GN=CYB5A PE=1 SV=2,10,1,1,1,1.584,134,15.3,4.96,0,1,1
FALSE,High,Master Protein,Q8N766,ER membrane protein complex subunit 1 OS=Homo sapiens OX=9606 GN=EMC1 PE=1 SV=1,1,1,1,1,1.582,993,111.7,7.66,0,1,1
FALSE,High,Master Protein,Q9UPN9,E3 ubiquitin-protein ligase TRIM33 OS=Homo sapiens OX=9606 GN=TRIM33 PE=1 SV=3,2,1,1,1,1.581,1127,122.5,6.67,0,1,1
